,image_name,Good,Usable,Reject
582,704_left,0.06001358,0.9068237,0.066957586
583,704_right,0.5961011,0.32677093,0.02652123
584,706_left,0.98759127,0.009964858,0.008266386
585,706_right,0.9875903,0.009964434,0.00826703
586,710_left,0.048707094,0.9436893,0.048929002
587,710_right,0.84581184,0.13636029,0.00894286
588,715_left,0.96507984,0.032147273,0.008033894
589,715_right,0.9639621,0.03402783,0.0077139954
590,717_left,0.9875145,0.010029466,0.008274215
591,717_right,0.88262486,0.09915776,0.016591053
592,721_left,0.027414598,0.12895407,0.88540983
593,721_right,0.0247242,0.05079532,0.94212866
594,723_left,0.98759127,0.009964849,0.008266389
595,723_right,0.9875822,0.009958133,0.008273413
596,728_left,0.04681617,0.93704355,0.056701314
597,728_right,0.041585933,0.92370594,0.07745205
598,731_left,0.9556321,0.041684873,0.006859729
599,731_right,0.98759115,0.009964887,0.008266381
600,732_left,0.8505037,0.13868763,0.0062572677
601,732_right,0.9494898,0.043403402,0.009519167
602,733_left,0.044089273,0.9485984,0.05140507
603,733_right,0.02594575,0.3993124,0.6252263
604,734_left,0.024722742,0.038943782,0.9542701
605,734_right,0.024661465,0.038932744,0.95440495
606,735_left,0.98759127,0.0099648535,0.008266386
607,735_right,0.98759115,0.00996483,0.008266425
608,736_left,0.9223092,0.06699921,0.011135998
609,736_right,0.21204278,0.77918446,0.024685381
610,739_left,0.9338061,0.06444641,0.007108773
611,739_right,0.71795934,0.27174047,0.014216891
612,740_left,0.94169885,0.048063565,0.014027856
613,740_right,0.9400401,0.045934267,0.017728766
614,743_left,0.025631119,0.10028334,0.9107166
615,743_right,0.02471181,0.06359114,0.93680465
616,745_left,0.024712361,0.03899606,0.9542074
617,745_right,0.9875909,0.009964844,0.008266526
618,747_left,0.04374716,0.9497727,0.050828047
619,747_right,0.0436852,0.9490211,0.051669247
620,752_left,0.9875844,0.009970975,0.008264259
621,752_right,0.9875908,0.009965042,0.008266507
622,754_left,0.9392943,0.049590755,0.014764785
623,754_right,0.60214317,0.36815402,0.025680799
624,760_left,0.026224365,0.039404925,0.9509463
625,760_right,0.08152513,0.37693024,0.45392764
626,761_left,0.72709733,0.28249913,0.012397006
627,761_right,0.9875628,0.009991879,0.008262293
628,762_left,0.03532652,0.9245477,0.08096108
629,762_right,0.0340942,0.86891687,0.1231103
630,765_left,0.03050082,0.6224033,0.33927563
631,765_right,0.098806396,0.8648106,0.06323991
632,766_left,0.025026172,0.038653396,0.95392454
633,766_right,0.026894093,0.84917855,0.17850748
634,768_left,0.024682682,0.040510934,0.9531794
635,768_right,0.024867073,0.04177494,0.9520496
636,773_left,0.9737501,0.021632573,0.0102724405
637,773_right,0.56217563,0.39922604,0.028549641
638,780_left,0.98759127,0.0099648535,0.008266389
639,780_right,0.98758763,0.009964379,0.008268938
640,783_left,0.070137665,0.9227128,0.039688334
641,783_right,0.98219246,0.014615937,0.0079246
642,784_left,0.031372763,0.14645377,0.8171741
643,784_right,0.024649892,0.09709963,0.9003264
644,787_left,0.09487521,0.8130639,0.10806316
645,787_right,0.06456852,0.9214302,0.05077783
646,791_left,0.9850537,0.01241344,0.0081373835
647,791_right,0.9874445,0.010102987,0.00826002
648,792_left,0.9875908,0.009964872,0.008266534
649,792_right,0.986289,0.010934053,0.008753188
650,793_left,0.02487205,0.040463474,0.9527878
651,793_right,0.03487336,0.39491218,0.65244967
652,796_left,0.05262706,0.9261287,0.056519598
653,796_right,0.09456567,0.8848064,0.045827936
654,799_left,0.024785513,0.039841413,0.9531436
655,799_right,0.9834779,0.013668473,0.007825653
656,800_left,0.9871667,0.010325793,0.008308896
657,800_right,0.043715023,0.9498071,0.05080866
658,802_left,0.037176244,0.7629021,0.21085113
659,802_right,0.050845407,0.74372894,0.17352363
660,803_left,0.3126506,0.5320866,0.083278924
661,803_right,0.98759127,0.009964849,0.0082664015
662,805_left,0.04570321,0.9468899,0.05035147
663,805_right,0.96502286,0.030122925,0.010005835
664,810_left,0.8969225,0.06791728,0.018472983
665,810_right,0.85981226,0.09555326,0.019555122
666,812_left,0.03593467,0.9059739,0.10476247
667,812_right,0.041143034,0.9315963,0.07063806
668,814_left,0.6644978,0.3979259,0.0064033237
669,814_right,0.98758835,0.009962769,0.0082685985
670,818_left,0.057766438,0.93521935,0.04825511
671,818_right,0.04667382,0.93383354,0.05901511
672,819_left,0.98757046,0.009983147,0.008262184
673,819_right,0.98758334,0.009972873,0.008263075
674,820_left,0.19086634,0.7761578,0.031597707
675,820_right,0.9801625,0.01656171,0.008638998
676,825_left,0.8508776,0.089903556,0.032774713
677,825_right,0.985284,0.011731563,0.008839109
678,829_left,0.58617693,0.36988738,0.009462399
679,829_right,0.065476514,0.8982994,0.06609942
680,831_left,0.04320733,0.9491184,0.05200004
681,831_right,0.9875531,0.0099972235,0.008270992
682,838_left,0.98759127,0.0099648535,0.008266386
683,838_right,0.9875908,0.009964604,0.008266702
684,839_left,0.053397663,0.9370727,0.04866805
685,839_right,0.03829095,0.93640226,0.06643311
686,842_left,0.025147272,0.04104096,0.9517907
687,842_right,0.053425442,0.9364368,0.049674332
688,844_left,0.98705,0.010455234,0.00825754
689,844_right,0.9874801,0.01006307,0.008270999
690,845_left,0.30546743,0.66221535,0.019332236
691,845_right,0.76965994,0.185816,0.01777835
692,851_left,0.98759115,0.00996483,0.0082664285
693,851_right,0.98747385,0.010052677,0.0083094025
694,857_left,0.07811356,0.91110426,0.03969713
695,857_right,0.513691,0.4322792,0.016132364
696,862_left,0.98758954,0.009966505,0.008266233
697,862_right,0.9873546,0.010178513,0.00827308
698,863_left,0.04991629,0.94337887,0.049026087
699,863_right,0.2639877,0.7196114,0.021267472
700,865_left,0.9802586,0.01583505,0.00908084
701,865_right,0.9819741,0.01446443,0.009573803
702,866_left,0.98757195,0.009979377,0.008268477
703,866_right,0.987566,0.009962004,0.008281319
704,869_left,0.04917312,0.9224223,0.06660502
705,869_right,0.04410029,0.949719,0.050398912
706,876_left,0.044373833,0.94882005,0.050939646
707,876_right,0.06288328,0.921749,0.054628868
708,877_left,0.057247154,0.88704985,0.07588597
709,877_right,0.98758763,0.009965545,0.008267898
710,878_left,0.9235698,0.06550869,0.012379808
711,878_right,0.9860119,0.011548832,0.008074409
712,879_left,0.8614639,0.11410268,0.021550205
713,879_right,0.05561553,0.2861987,0.61229444
714,880_left,0.98759115,0.009964943,0.008266393
715,880_right,0.98759055,0.009965196,0.008266573
716,885_left,0.03002936,0.7295295,0.27859727
717,885_right,0.024442298,0.04124841,0.952811
718,886_left,0.9874835,0.010058435,0.008258708
719,886_right,0.98759127,0.0099648535,0.008266386
720,897_left,0.024626296,0.041135583,0.9520515
721,897_right,0.32234237,0.43404692,0.08837012
722,899_left,0.5669847,0.4437185,0.013097341
723,899_right,0.10124414,0.9002354,0.032667875
724,904_left,0.98737466,0.01015802,0.008274356
725,904_right,0.97909343,0.017231679,0.008970627
726,905_left,0.0638649,0.9025238,0.05959027
727,905_right,0.98694175,0.010473349,0.00841548
728,906_left,0.12600926,0.85403615,0.054833457
729,906_right,0.9875759,0.009978397,0.00826737
730,909_left,0.98759115,0.009964891,0.008266381
731,909_right,0.9875745,0.009980375,0.00826603
732,910_left,0.98759127,0.0099648535,0.008266386
733,910_right,0.9875444,0.010000825,0.008277565
734,912_left,0.9840831,0.0134562375,0.0075073084
735,912_right,0.9873246,0.0101821115,0.0082791895
736,914_left,0.9850368,0.012275883,0.0079807695
737,914_right,0.98712015,0.010359627,0.008263301
738,916_left,0.93129116,0.0557783,0.013654895
739,916_right,0.8730783,0.094518915,0.01941491
740,917_left,0.9859948,0.011626258,0.007862504
741,917_right,0.98706126,0.010487537,0.008162299
742,921_left,0.12399583,0.85770756,0.03588789
743,921_right,0.043747917,0.9498384,0.050853357
744,925_left,0.028451845,0.52798134,0.45588318
745,925_right,0.053700134,0.93285984,0.05370656
746,928_left,0.024722395,0.039698176,0.953302
747,928_right,0.49759677,0.44305798,0.019035408
748,929_left,0.9875901,0.009965037,0.008266999
749,929_right,0.9873372,0.010155378,0.008347754
750,930_left,0.98759127,0.0099648675,0.008266378
751,930_right,0.98759115,0.00996484,0.008266413
752,931_left,0.98751897,0.010002355,0.008283411
753,931_right,0.16286063,0.8107224,0.035304904
754,932_left,0.053089444,0.93638796,0.05369168
755,932_right,0.41398066,0.5980872,0.015935333
756,934_left,0.38866234,0.5027,0.060740057
757,934_right,0.056169823,0.92931587,0.052949745
758,935_left,0.04666771,0.94330037,0.05415734
759,935_right,0.07293566,0.8695114,0.07208551
760,936_left,0.9875616,0.009976673,0.008275323
761,936_right,0.034882836,0.9220575,0.09038855
762,939_left,0.98759127,0.009964849,0.008266397
763,939_right,0.9875903,0.009964351,0.008266999
764,940_left,0.024662286,0.03894006,0.9543976
765,940_right,0.98752046,0.010035396,0.008249051
766,941_left,0.025553977,0.04680084,0.9468797
767,941_right,0.042267427,0.94621044,0.054249376
768,943_left,0.9873426,0.010168323,0.008319173
769,943_right,0.9439126,0.04680929,0.013345984
770,945_left,0.98646045,0.010915751,0.008427816
771,945_right,0.9874178,0.010120494,0.008272975
772,947_left,0.024014305,0.04681933,0.94627565
773,947_right,0.87279487,0.03059537,0.061932366
774,953_left,0.028564025,0.28921172,0.77084804
775,953_right,0.9837331,0.009422763,0.011563413
776,958_left,0.023342105,0.09960533,0.90313023
777,958_right,0.03480263,0.5378478,0.37441814
778,959_left,0.025017679,0.55110234,0.4128099
779,959_right,0.058670484,0.9284603,0.054153822
780,960_left,0.33344522,0.6379833,0.019402703
781,960_right,0.98759115,0.009964834,0.00826642
782,963_left,0.9875168,0.010009421,0.008278313
783,963_right,0.9875822,0.00996023,0.008272904
784,966_left,0.98759115,0.009964915,0.00826642
785,966_right,0.9875908,0.009965051,0.008266592
786,967_left,0.98759127,0.0099648535,0.008266386
787,967_right,0.9875894,0.00996595,0.0082664015
788,968_left,0.07277778,0.90583104,0.056121156
789,968_right,0.0479593,0.9434047,0.051073216
790,969_left,0.9832939,0.014229487,0.0071407403
791,969_right,0.987587,0.009966053,0.008268313
792,970_left,0.034321435,0.52638656,0.45918065
793,970_right,0.024938874,0.4183275,0.5967707
794,971_left,0.0563393,0.9347102,0.045976933
795,971_right,0.21011959,0.79207855,0.01772699
796,977_left,0.9875044,0.010049712,0.008256678
797,977_right,0.9875761,0.009971785,0.008270781
798,978_left,0.9838356,0.013141292,0.008759408
799,978_right,0.9857502,0.011444415,0.008690031
800,979_left,0.047492493,0.94546705,0.049688987
801,979_right,0.9875793,0.00997219,0.008271199
802,980_left,0.98759127,0.00996484,0.008266397
803,980_right,0.98759127,0.009964849,0.008266389
804,983_left,0.024719454,0.039063487,0.9541679
805,983_right,0.07158632,0.8950879,0.061339725
806,985_left,0.112812504,0.88376844,0.03411362
807,985_right,0.045379136,0.9481088,0.049880706
808,986_left,0.02480253,0.043917228,0.94815993
809,986_right,0.032460555,0.8805346,0.13567485
810,987_left,0.98758894,0.0099669425,0.008266405
811,987_right,0.987295,0.0102498885,0.008217672
812,990_left,0.04204761,0.93998486,0.060358938
813,990_right,0.024659349,0.038942683,0.9544004
814,992_left,0.98757136,0.009982821,0.008265459
815,992_right,0.987591,0.009965074,0.008266334
816,994_left,0.987591,0.009965008,0.008266393
817,994_right,0.9875909,0.009964792,0.008266612
818,997_left,0.06282946,0.74617344,0.16698144
819,997_right,0.043517284,0.6972329,0.2417833
820,998_left,0.04448637,0.9482432,0.05101711
821,998_right,0.046233032,0.946652,0.04999058
822,1000_left,0.04294906,0.9479162,0.05318695
823,1000_right,0.0442335,0.94966805,0.050192308
824,1002_left,0.029026853,0.1793017,0.8405589
825,1002_right,0.027264992,0.54320437,0.50268227
826,1008_left,0.046209194,0.054204244,0.87665176
827,1008_right,0.98759043,0.009965375,0.00826651
828,1011_left,0.051901527,0.938802,0.04882298
829,1011_right,0.08690544,0.89117867,0.048427068
830,1012_left,0.043930244,0.94919705,0.050941233
831,1012_right,0.38943473,0.5806728,0.025673797
832,1017_left,0.044298016,0.94057876,0.056219947
833,1017_right,0.04507474,0.94485873,0.05270295
834,1020_left,0.9869207,0.010491755,0.00838555
835,1020_right,0.9874857,0.009925261,0.00833771
836,1021_left,0.98759127,0.0099648535,0.008266381
837,1021_right,0.9875902,0.009965404,0.008266436
838,1024_left,0.9698528,0.02512051,0.0074765817
839,1024_right,0.4272876,0.54180676,0.017974457
840,1027_left,0.05331397,0.887077,0.089830145
841,1027_right,0.02972042,0.67417043,0.3267159
842,1029_left,0.98759115,0.009964844,0.008266452
843,1029_right,0.98758054,0.009972595,0.008269205
844,1030_left,0.024916736,0.04198995,0.9511011
845,1030_right,0.043400668,0.9502801,0.05082554
846,1032_left,0.987591,0.0099648675,0.008266436
847,1032_right,0.9875559,0.00998818,0.0082714725
848,1034_left,0.98755383,0.009949309,0.008292507
849,1034_right,0.9875897,0.009965968,0.008266581
850,1035_left,0.9871537,0.010092606,0.008556979
851,1035_right,0.98735154,0.009802715,0.008448267
852,1036_left,0.98759127,0.009964858,0.008266386
853,1036_right,0.98759127,0.00996483,0.008266405
854,1037_left,0.025873879,0.11051933,0.8734092
855,1037_right,0.024561021,0.04294969,0.95001966
856,1040_left,0.77454215,0.21340832,0.012936348
857,1040_right,0.9875909,0.009965102,0.008266374
858,1041_left,0.9268371,0.058908567,0.011411015
859,1041_right,0.9862134,0.011138866,0.008431072
860,1042_left,0.069465555,0.85636854,0.077762045
861,1042_right,0.04113879,0.9303917,0.07151426
862,1043_left,0.92139274,0.059808273,0.008528866
863,1043_right,0.9518395,0.039401703,0.010191641
864,1044_left,0.04394671,0.9497029,0.050415304
865,1044_right,0.02726456,0.14918429,0.8259697
866,1047_left,0.050551943,0.921797,0.06605584
867,1047_right,0.04838753,0.8581796,0.106037885
868,1049_left,0.04764102,0.63213843,0.2798557
869,1049_right,0.34103805,0.665254,0.033323027
870,1050_left,0.9875803,0.00996842,0.008271179
871,1050_right,0.9875888,0.009965564,0.008266976
872,1051_left,0.02468317,0.038944185,0.95435536
873,1051_right,0.024768513,0.03951794,0.953781
874,1052_left,0.025053872,0.039325062,0.95285136
875,1052_right,0.52740884,0.25973576,0.06734308
876,1055_left,0.9875893,0.009965413,0.008267437
877,1055_right,0.98758173,0.009965211,0.0082724625
878,1056_left,0.045493174,0.9325163,0.062205236
879,1056_right,0.052565496,0.9370915,0.052340586
880,1057_left,0.07517062,0.9172857,0.042447183
881,1057_right,0.9871013,0.010342409,0.008378294
882,1058_left,0.026601195,0.10449954,0.90621585
883,1058_right,0.22578004,0.7440702,0.023620015
884,1059_left,0.14537492,0.83449274,0.032679554
885,1059_right,0.045088083,0.94867,0.04992809
886,1061_left,0.042558543,0.76600724,0.21355566
887,1061_right,0.024653599,0.039030127,0.9543406
888,1070_left,0.030991765,0.15242073,0.84631103
889,1070_right,0.059657548,0.24486297,0.73442405
890,1073_left,0.043248743,0.06795523,0.8964614
891,1073_right,0.7628987,0.20829459,0.022278778
892,1075_left,0.024163563,0.7880227,0.24240361
893,1075_right,0.2792174,0.69859374,0.022178706
894,1076_left,0.044551842,0.9475528,0.05159322
895,1076_right,0.06146929,0.9293322,0.04712406
896,1077_left,0.15947579,0.8151616,0.03344055
897,1077_right,0.4424934,0.53450304,0.019962313
898,1084_left,0.024760393,0.03996711,0.95308834
899,1084_right,0.024702199,0.03910156,0.9541535
900,1088_left,0.98759127,0.009964849,0.008266393
901,1088_right,0.987591,0.009964745,0.008266542
902,1092_left,0.024674004,0.039080225,0.9542468
903,1092_right,0.024662739,0.04154874,0.9520063
904,1093_left,0.9784655,0.012652166,0.015355346
905,1093_right,0.9873611,0.00987571,0.00847189
906,1096_left,0.2614199,0.47017834,0.14767772
907,1096_right,0.9808688,0.015054574,0.009855714
908,1098_left,0.02335675,0.056675646,0.9359232
909,1098_right,0.98746127,0.009929929,0.008370394
910,1099_left,0.9715546,0.023640845,0.009900924
911,1099_right,0.78119916,0.20628509,0.015667781
912,1100_left,0.061035488,0.9310511,0.048267793
913,1100_right,0.044419874,0.94800735,0.051708512
914,1102_left,0.042854432,0.9379332,0.06111654
915,1102_right,0.030669365,0.049291987,0.9292995
916,1107_left,0.05480326,0.93434703,0.049997445
917,1107_right,0.09673789,0.897359,0.0314464
918,1111_left,0.9686631,0.027841732,0.008377339
919,1111_right,0.9874336,0.010092216,0.008274603
920,1113_left,0.98755324,0.009999797,0.008264267
921,1113_right,0.9875894,0.00996513,0.008267339
922,1116_left,0.98735577,0.010081189,0.0083655
923,1116_right,0.02557877,0.03792739,0.95317715
924,1119_left,0.02465774,0.038942058,0.9544044
925,1119_right,0.024675978,0.039113257,0.95418006
926,1120_left,0.043966167,0.8786068,0.09224552
927,1120_right,0.028344816,0.6815497,0.28979662
928,1123_left,0.1268355,0.8594019,0.044125665
929,1123_right,0.024701893,0.039106138,0.9540804
930,1127_left,0.9790157,0.017062647,0.009120861
931,1127_right,0.96391034,0.031420544,0.009274575
932,1131_left,0.07266096,0.8827588,0.07393051
933,1131_right,0.09705092,0.8184972,0.080885716
934,1133_left,0.024662286,0.03894292,0.95439464
935,1133_right,0.024972046,0.039254792,0.9534125
936,1135_left,0.974898,0.02138424,0.008973281
937,1135_right,0.8675627,0.13058768,0.010023157
938,1136_left,0.98759115,0.009964895,0.008266362
939,1136_right,0.98759127,0.0099648535,0.008266386
940,1138_left,0.041896842,0.9309657,0.07095203
941,1138_right,0.024843492,0.040618096,0.9527691
942,1139_left,0.98759115,0.009964928,0.008266452
943,1139_right,0.98759127,0.009964849,0.008266386
944,1140_left,0.98759127,0.009964849,0.008266386
945,1140_right,0.987591,0.009964755,0.008266507
946,1142_left,0.3866218,0.55100846,0.060515862
947,1142_right,0.06826151,0.9216937,0.04262799
948,1144_left,0.98752415,0.00993285,0.008312861
949,1144_right,0.98735017,0.009794091,0.008451627
950,1145_left,0.043368608,0.74312043,0.16789874
951,1145_right,0.98759115,0.009964801,0.008266448
952,1146_left,0.037148707,0.68927,0.22894427
953,1146_right,0.41545203,0.51508075,0.027443048
954,1147_left,0.04079988,0.9450031,0.058548395
955,1147_right,0.04409227,0.945693,0.053432312
